client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
24724,50,entrepreneur,married,university.degree,no,yes,nov,12,92,1,0,nonexistent,93.2,4.191,no
24725,51,retired,divorced,basic.4y,no,yes,nov,30,94,1,0,nonexistent,93.2,4.191,no
24726,31,management,single,university.degree,no,no,nov,29,104,1,0,nonexistent,93.2,4.191,no
24727,58,retired,married,professional.course,no,no,nov,1,318,1,0,nonexistent,93.2,4.191,no
24728,50,entrepreneur,married,university.degree,no,no,nov,24,408,1,1,failure,93.2,4.191,no
24729,43,unemployed,married,basic.9y,unknown,yes,nov,21,252,3,0,nonexistent,93.2,4.191,no
24730,33,technician,single,university.degree,no,no,nov,7,293,5,1,failure,93.2,4.191,no
24731,37,entrepreneur,married,university.degree,unknown,yes,nov,21,1012,1,0,nonexistent,93.2,4.191,no
24732,42,unemployed,married,high.school,no,yes,nov,8,154,2,0,nonexistent,93.2,4.153,no
24733,50,technician,married,professional.course,no,no,nov,13,166,1,0,nonexistent,93.2,4.153,no
24734,43,admin.,married,high.school,no,no,nov,9,127,1,0,nonexistent,93.2,4.153,no
24735,50,technician,married,professional.course,no,unknown,nov,30,336,1,0,nonexistent,93.2,4.153,no
24736,36,admin.,single,university.degree,no,yes,nov,13,82,1,1,failure,93.2,4.153,no
24737,55,admin.,married,professional.course,unknown,yes,nov,27,514,2,0,nonexistent,93.2,4.153,yes
24738,56,technician,married,professional.course,unknown,unknown,nov,12,44,1,1,failure,93.2,4.153,no
24739,34,admin.,married,high.school,no,no,nov,14,105,1,0,nonexistent,93.2,4.153,no
24740,31,management,married,university.degree,no,yes,nov,17,41,1,1,failure,93.2,4.153,no
24741,51,admin.,married,university.degree,no,no,nov,2,143,1,0,nonexistent,93.2,4.153,no
24742,44,technician,married,professional.course,no,no,nov,15,189,1,0,nonexistent,93.2,4.153,no
24743,34,admin.,divorced,university.degree,no,no,nov,26,41,1,0,nonexistent,93.2,4.153,no
24744,35,technician,divorced,professional.course,unknown,no,nov,13,143,1,0,nonexistent,93.2,4.153,no
24745,34,admin.,divorced,university.degree,no,no,nov,29,150,1,0,nonexistent,93.2,4.153,no
24746,41,services,single,professional.course,no,yes,nov,29,41,2,0,nonexistent,93.2,4.153,no
24747,37,self-employed,divorced,basic.9y,no,yes,nov,24,237,1,0,nonexistent,93.2,4.153,no
24748,43,management,married,professional.course,no,no,nov,26,42,1,0,nonexistent,93.2,4.153,no
24749,43,management,married,professional.course,no,yes,nov,9,99,1,0,nonexistent,93.2,4.153,no
24750,50,technician,divorced,professional.course,no,no,nov,4,46,1,0,nonexistent,93.2,4.153,no
24751,55,blue-collar,single,basic.6y,no,yes,nov,25,204,2,0,nonexistent,93.2,4.153,no
24752,49,admin.,divorced,basic.6y,no,no,nov,16,295,2,0,nonexistent,93.2,4.153,no
24753,39,management,married,university.degree,no,no,nov,8,88,1,0,nonexistent,93.2,4.153,no
24754,56,retired,married,basic.4y,no,no,nov,3,79,1,0,nonexistent,93.2,4.153,no
24755,31,technician,married,university.degree,no,unknown,nov,6,104,1,1,failure,93.2,4.153,no
24756,31,technician,married,university.degree,no,unknown,nov,23,102,1,0,nonexistent,93.2,4.153,no
24757,31,admin.,married,university.degree,no,yes,nov,12,64,1,0,nonexistent,93.2,4.153,no
24758,53,services,divorced,high.school,no,yes,nov,1,233,1,0,nonexistent,93.2,4.153,no
24759,47,unemployed,married,high.school,no,no,nov,12,94,1,0,nonexistent,93.2,4.153,no
24760,54,self-employed,married,basic.9y,no,yes,nov,22,139,4,1,failure,93.2,4.153,no
24761,47,unemployed,married,high.school,no,yes,nov,11,65,1,1,failure,93.2,4.153,no
24762,40,self-employed,married,basic.9y,no,no,nov,14,55,1,1,failure,93.2,4.153,no
24763,47,management,married,university.degree,no,yes,nov,21,283,2,0,nonexistent,93.2,4.153,no
24764,43,blue-collar,married,basic.9y,no,yes,nov,1,326,1,0,nonexistent,93.2,4.153,no
24765,43,blue-collar,married,basic.9y,no,no,nov,25,465,1,0,nonexistent,93.2,4.153,no
24766,54,admin.,single,university.degree,no,no,nov,20,67,1,0,nonexistent,93.2,4.153,no
24767,54,admin.,single,university.degree,no,yes,nov,1,119,1,1,failure,93.2,4.153,no
24768,41,services,married,university.degree,no,yes,nov,23,140,1,0,nonexistent,93.2,4.153,no
24769,34,entrepreneur,single,basic.9y,no,no,nov,14,386,1,0,nonexistent,93.2,4.153,no
24770,30,blue-collar,single,high.school,no,yes,nov,7,228,1,1,failure,93.2,4.153,no
24771,35,blue-collar,married,professional.course,no,yes,nov,3,114,2,0,nonexistent,93.2,4.153,no
24772,48,admin.,married,unknown,unknown,no,nov,2,67,1,0,nonexistent,93.2,4.153,no
24773,41,management,married,university.degree,no,yes,nov,14,57,1,0,nonexistent,93.2,4.153,no
24774,36,blue-collar,married,basic.9y,no,yes,nov,18,130,1,0,nonexistent,93.2,4.153,no
24775,57,management,married,university.degree,no,yes,nov,21,93,1,0,nonexistent,93.2,4.153,no
24776,41,management,married,university.degree,no,yes,nov,26,176,1,0,nonexistent,93.2,4.153,no
24777,37,blue-collar,single,high.school,no,yes,nov,2,79,2,0,nonexistent,93.2,4.153,no
24778,50,technician,married,professional.course,no,yes,nov,22,1978,1,0,nonexistent,93.2,4.153,yes
24779,36,blue-collar,married,basic.4y,no,no,nov,11,101,5,0,nonexistent,93.2,4.153,no
24780,56,admin.,married,high.school,unknown,yes,nov,3,105,1,0,nonexistent,93.2,4.153,no
24781,34,blue-collar,married,professional.course,no,no,nov,15,95,1,0,nonexistent,93.2,4.153,no
24782,34,blue-collar,married,professional.course,no,yes,nov,16,64,1,1,failure,93.2,4.153,no
24783,34,blue-collar,married,professional.course,no,no,nov,29,91,1,0,nonexistent,93.2,4.153,no
24784,40,entrepreneur,married,basic.9y,no,no,nov,20,40,1,0,nonexistent,93.2,4.153,no
24785,34,blue-collar,married,professional.course,no,unknown,nov,11,138,1,0,nonexistent,93.2,4.153,no
24786,52,technician,married,basic.9y,no,yes,nov,7,54,1,0,nonexistent,93.2,4.153,no
24787,40,entrepreneur,married,basic.9y,no,yes,nov,9,67,1,1,failure,93.2,4.153,no
24788,40,management,married,university.degree,no,no,nov,29,1122,2,1,failure,93.2,4.153,yes
24789,34,blue-collar,married,professional.course,no,no,nov,9,164,1,1,failure,93.2,4.153,no
24790,35,admin.,married,high.school,no,no,nov,24,95,1,0,nonexistent,93.2,4.153,no
24791,35,admin.,married,high.school,no,no,nov,27,72,1,0,nonexistent,93.2,4.153,no
24792,41,entrepreneur,married,university.degree,no,yes,nov,5,854,1,0,nonexistent,93.2,4.153,yes
24793,35,admin.,married,high.school,no,yes,nov,11,114,1,0,nonexistent,93.2,4.153,no
24794,49,management,married,university.degree,no,yes,nov,12,116,1,0,nonexistent,93.2,4.153,no
24795,32,services,married,high.school,no,yes,nov,15,105,1,1,failure,93.2,4.153,no
24796,40,technician,married,professional.course,no,no,nov,13,348,1,0,nonexistent,93.2,4.153,no
24797,44,management,divorced,university.degree,unknown,no,nov,2,365,1,0,nonexistent,93.2,4.153,no
24798,44,technician,single,professional.course,no,yes,nov,6,155,1,0,nonexistent,93.2,4.153,no
24799,31,entrepreneur,divorced,basic.4y,no,no,nov,27,290,1,1,success,93.2,4.153,no
24800,36,self-employed,single,basic.9y,no,no,nov,25,94,1,0,nonexistent,93.2,4.153,no
24801,40,self-employed,married,basic.9y,unknown,no,nov,6,53,1,1,failure,93.2,4.153,no
24802,37,technician,married,high.school,no,no,nov,21,39,1,0,nonexistent,93.2,4.153,no
24803,53,self-employed,married,basic.4y,no,yes,nov,23,76,1,0,nonexistent,93.2,4.153,no
24804,32,admin.,single,university.degree,no,no,nov,13,36,1,0,nonexistent,93.2,4.153,no
24805,51,admin.,married,high.school,no,no,nov,5,132,1,0,nonexistent,93.2,4.153,no
24806,34,technician,married,professional.course,no,yes,nov,3,333,1,0,nonexistent,93.2,4.153,no
24807,35,entrepreneur,married,basic.9y,no,yes,nov,9,155,1,0,nonexistent,93.2,4.153,no
24808,35,admin.,single,high.school,no,yes,nov,1,106,1,0,nonexistent,93.2,4.153,no
24809,33,blue-collar,married,basic.9y,no,yes,nov,24,184,1,0,nonexistent,93.2,4.153,no
24810,51,admin.,married,high.school,no,no,nov,22,271,1,1,failure,93.2,4.153,no
24811,29,admin.,single,university.degree,no,yes,nov,20,224,1,0,nonexistent,93.2,4.153,no
24812,51,technician,married,unknown,no,no,nov,8,144,1,0,nonexistent,93.2,4.153,no
24813,30,admin.,single,university.degree,no,no,nov,6,55,1,0,nonexistent,93.2,4.153,no
24814,58,technician,married,unknown,no,no,nov,10,82,1,0,nonexistent,93.2,4.153,no
24815,36,admin.,married,high.school,no,yes,nov,18,52,3,0,nonexistent,93.2,4.153,no
24816,33,management,married,university.degree,no,yes,nov,14,341,1,0,nonexistent,93.2,4.153,no
24817,32,blue-collar,married,basic.9y,no,yes,nov,25,47,1,0,nonexistent,93.2,4.153,no
24818,32,blue-collar,married,basic.9y,no,no,nov,7,55,1,0,nonexistent,93.2,4.153,no
24819,35,unemployed,single,basic.6y,unknown,yes,nov,1,51,1,1,failure,93.2,4.153,no
24820,40,blue-collar,married,basic.9y,no,no,nov,1,71,1,0,nonexistent,93.2,4.153,no
24821,35,unemployed,single,basic.6y,unknown,yes,nov,22,76,1,0,nonexistent,93.2,4.153,no
24822,51,blue-collar,married,basic.9y,unknown,yes,nov,25,62,1,0,nonexistent,93.2,4.153,no
24823,33,admin.,married,university.degree,no,yes,nov,8,52,1,0,nonexistent,93.2,4.153,no
24824,39,services,divorced,high.school,no,yes,nov,5,46,1,0,nonexistent,93.2,4.153,no
24825,32,services,married,basic.6y,unknown,yes,nov,17,368,1,0,nonexistent,93.2,4.153,no
24826,50,housemaid,divorced,professional.course,no,yes,nov,26,132,1,0,nonexistent,93.2,4.153,no
24827,33,blue-collar,married,basic.9y,no,unknown,nov,22,111,1,1,failure,93.2,4.153,no
24828,56,self-employed,divorced,high.school,no,no,nov,4,79,1,0,nonexistent,93.2,4.153,no
24829,29,blue-collar,married,basic.9y,no,yes,nov,29,42,1,0,nonexistent,93.2,4.153,no
24830,32,blue-collar,married,basic.9y,no,yes,nov,4,295,1,0,nonexistent,93.2,4.153,no
24831,40,admin.,married,high.school,no,yes,nov,8,134,1,0,nonexistent,93.2,4.153,no
24832,38,technician,single,professional.course,no,no,nov,9,76,1,0,nonexistent,93.2,4.153,no
24833,39,services,divorced,high.school,no,yes,nov,19,194,1,0,nonexistent,93.2,4.153,no
24834,33,blue-collar,married,basic.9y,no,no,nov,6,214,1,0,nonexistent,93.2,4.153,no
24835,31,admin.,divorced,university.degree,no,yes,nov,15,51,1,0,nonexistent,93.2,4.153,no
24836,42,self-employed,divorced,university.degree,no,yes,nov,13,278,2,0,nonexistent,93.2,4.153,no
24837,43,management,married,university.degree,no,no,nov,15,188,1,0,nonexistent,93.2,4.153,no
24838,38,blue-collar,married,basic.9y,no,yes,nov,8,154,1,0,nonexistent,93.2,4.153,no
24839,52,admin.,married,university.degree,no,yes,nov,9,79,1,0,nonexistent,93.2,4.153,no
24840,43,technician,married,professional.course,no,yes,nov,24,89,1,0,nonexistent,93.2,4.153,no
24841,31,blue-collar,single,basic.9y,no,no,nov,6,58,1,0,nonexistent,93.2,4.153,no
24842,33,self-employed,married,university.degree,no,yes,nov,13,84,2,0,nonexistent,93.2,4.153,no
24843,43,entrepreneur,married,basic.4y,no,yes,nov,17,145,2,0,nonexistent,93.2,4.153,no
24844,31,admin.,divorced,university.degree,no,yes,nov,30,346,1,0,nonexistent,93.2,4.153,no
24845,52,management,married,high.school,no,yes,nov,10,75,1,1,failure,93.2,4.153,no
24846,40,blue-collar,married,basic.4y,no,no,nov,9,181,1,1,failure,93.2,4.153,no
24847,38,blue-collar,married,basic.9y,no,no,nov,28,213,1,0,nonexistent,93.2,4.153,no
24848,30,services,married,basic.6y,no,unknown,nov,5,340,2,0,nonexistent,93.2,4.153,no
24849,38,management,married,university.degree,no,yes,nov,18,353,1,0,nonexistent,93.2,4.153,no
24850,51,admin.,married,university.degree,no,no,nov,6,104,2,1,success,93.2,4.153,no
24851,37,management,divorced,high.school,no,yes,nov,14,1268,2,0,nonexistent,93.2,4.153,no
24852,33,management,married,university.degree,no,yes,nov,28,47,1,0,nonexistent,93.2,4.153,no
24853,36,housemaid,divorced,basic.9y,no,yes,nov,4,59,1,1,failure,93.2,4.153,no
24854,39,admin.,married,university.degree,no,no,nov,20,108,1,0,nonexistent,93.2,4.153,no
24855,36,technician,divorced,high.school,no,no,nov,6,132,1,0,nonexistent,93.2,4.153,no
24856,55,entrepreneur,married,university.degree,unknown,no,nov,13,86,1,0,nonexistent,93.2,4.153,no
24857,41,admin.,married,university.degree,unknown,yes,nov,25,61,1,0,nonexistent,93.2,4.153,no
24858,33,admin.,married,high.school,no,yes,nov,19,273,1,1,failure,93.2,4.153,no
24859,32,services,married,high.school,unknown,yes,nov,15,121,1,0,nonexistent,93.2,4.153,no
24860,41,admin.,married,university.degree,unknown,yes,nov,14,88,1,0,nonexistent,93.2,4.153,no
24861,46,blue-collar,married,basic.9y,no,yes,nov,5,50,1,1,failure,93.2,4.153,no
24862,29,admin.,single,university.degree,no,yes,nov,20,636,1,0,nonexistent,93.2,4.153,no
24863,31,management,single,university.degree,no,yes,nov,5,466,1,0,nonexistent,93.2,4.153,no
24864,31,housemaid,married,university.degree,unknown,no,nov,7,110,1,0,nonexistent,93.2,4.153,no
24865,44,entrepreneur,divorced,basic.6y,no,yes,nov,24,132,1,0,nonexistent,93.2,4.153,no
24866,31,unemployed,married,high.school,yes,no,nov,9,111,2,1,failure,93.2,4.153,no
24867,34,blue-collar,married,professional.course,no,yes,nov,23,135,3,0,nonexistent,93.2,4.153,no
24868,46,blue-collar,married,basic.9y,no,no,nov,30,281,1,0,nonexistent,93.2,4.153,no
24869,35,management,married,basic.4y,no,no,nov,4,276,1,1,failure,93.2,4.153,no
24870,43,entrepreneur,married,basic.9y,no,yes,nov,8,74,1,0,nonexistent,93.2,4.153,no
24871,39,management,single,high.school,unknown,no,nov,23,274,1,0,nonexistent,93.2,4.153,no
24872,31,admin.,married,university.degree,no,yes,nov,22,71,2,0,nonexistent,93.2,4.153,no
24873,54,admin.,divorced,university.degree,no,yes,nov,4,79,2,1,failure,93.2,4.153,no
24874,30,management,married,university.degree,no,yes,nov,1,196,1,0,nonexistent,93.2,4.153,no
24875,43,blue-collar,single,basic.4y,no,yes,nov,9,175,1,1,failure,93.2,4.153,no
24876,48,admin.,married,unknown,unknown,no,nov,7,319,2,1,failure,93.2,4.153,no
24877,48,services,married,high.school,no,yes,nov,5,71,1,0,nonexistent,93.2,4.153,no
24878,39,management,single,high.school,unknown,no,nov,3,714,1,1,failure,93.2,4.153,no
24879,52,management,married,university.degree,no,yes,nov,24,67,1,0,nonexistent,93.2,4.153,no
24880,54,technician,married,professional.course,no,yes,nov,15,149,2,0,nonexistent,93.2,4.153,no
24881,56,technician,single,professional.course,no,yes,nov,27,635,5,0,nonexistent,93.2,4.153,no
24882,39,admin.,single,high.school,no,yes,nov,5,95,1,0,nonexistent,93.2,4.153,no
24883,32,blue-collar,single,university.degree,unknown,yes,nov,12,63,1,0,nonexistent,93.2,4.153,no
24884,51,admin.,married,high.school,no,yes,nov,4,280,2,0,nonexistent,93.2,4.153,no
24885,39,services,married,high.school,no,yes,nov,15,107,1,0,nonexistent,93.2,4.153,no
24886,39,services,married,basic.9y,no,yes,nov,8,51,1,0,nonexistent,93.2,4.153,no
24887,37,technician,married,professional.course,no,yes,nov,20,850,2,0,nonexistent,93.2,4.153,no
24888,52,management,married,university.degree,no,unknown,nov,3,486,1,0,nonexistent,93.2,4.153,yes
24889,47,housemaid,divorced,professional.course,no,no,nov,9,253,1,1,failure,93.2,4.153,no
24890,37,blue-collar,married,high.school,no,no,nov,9,118,1,0,nonexistent,93.2,4.153,no
24891,49,entrepreneur,married,professional.course,unknown,no,nov,6,132,3,0,nonexistent,93.2,4.153,no
24892,36,admin.,married,high.school,no,no,nov,13,141,2,0,nonexistent,93.2,4.153,no
24893,35,blue-collar,married,basic.4y,no,no,nov,29,169,2,0,nonexistent,93.2,4.153,no
24894,48,services,married,high.school,no,yes,nov,20,835,1,0,nonexistent,93.2,4.153,no
24895,37,blue-collar,divorced,basic.6y,no,no,nov,15,200,1,0,nonexistent,93.2,4.153,no
24896,39,self-employed,married,university.degree,no,yes,nov,14,95,1,0,nonexistent,93.2,4.153,no
24897,39,self-employed,married,university.degree,no,yes,nov,17,122,2,0,nonexistent,93.2,4.153,no
24898,48,admin.,single,university.degree,no,no,nov,16,148,1,1,failure,93.2,4.153,no
24899,33,admin.,married,university.degree,no,yes,nov,11,51,1,0,nonexistent,93.2,4.153,no
24900,32,blue-collar,married,basic.4y,no,no,nov,22,132,2,0,nonexistent,93.2,4.153,no
24901,38,blue-collar,married,basic.9y,no,no,nov,5,180,2,1,failure,93.2,4.153,no
24902,30,technician,single,professional.course,no,no,nov,4,835,1,0,nonexistent,93.2,4.153,yes
24903,36,unemployed,married,basic.6y,no,yes,nov,20,144,1,0,nonexistent,93.2,4.153,no
24904,50,services,married,high.school,no,yes,nov,17,90,1,0,nonexistent,93.2,4.153,no
24905,50,services,married,high.school,no,yes,nov,9,129,1,1,failure,93.2,4.153,no
24906,34,blue-collar,married,basic.9y,no,no,nov,21,54,1,1,failure,93.2,4.153,no
24907,30,technician,married,professional.course,no,yes,nov,13,613,1,0,nonexistent,93.2,4.153,no
24908,54,entrepreneur,married,basic.4y,no,yes,nov,16,150,2,1,failure,93.2,4.153,no
24909,32,services,married,basic.6y,unknown,yes,nov,17,162,2,0,nonexistent,93.2,4.153,no
24910,52,admin.,single,basic.9y,no,yes,nov,21,296,1,1,success,93.2,4.153,no
24911,40,services,married,high.school,no,yes,nov,25,66,1,0,nonexistent,93.2,4.153,no
24912,30,unemployed,married,high.school,no,no,nov,25,155,1,0,nonexistent,93.2,4.153,no
24913,30,unemployed,married,high.school,no,no,nov,23,145,1,0,nonexistent,93.2,4.153,no
24914,34,blue-collar,single,high.school,no,yes,nov,4,117,1,0,nonexistent,93.2,4.153,no
24915,33,entrepreneur,single,university.degree,no,yes,nov,24,435,4,0,nonexistent,93.2,4.153,no
24916,32,admin.,married,university.degree,no,yes,nov,8,266,1,1,failure,93.2,4.153,no
24917,37,blue-collar,divorced,basic.6y,no,yes,nov,16,963,1,1,failure,93.2,4.153,no
24918,52,technician,married,high.school,no,yes,nov,20,385,1,0,nonexistent,93.2,4.153,no
24919,38,blue-collar,divorced,unknown,no,yes,nov,7,125,1,0,nonexistent,93.2,4.153,no
24920,34,blue-collar,single,high.school,no,yes,nov,6,257,1,0,nonexistent,93.2,4.153,no
24921,36,blue-collar,married,basic.9y,no,yes,nov,7,99,1,1,failure,93.2,4.153,no
24922,36,blue-collar,married,basic.9y,no,unknown,nov,29,95,1,0,nonexistent,93.2,4.153,no
24923,34,technician,single,university.degree,no,yes,nov,3,82,1,1,failure,93.2,4.153,no
24924,38,blue-collar,divorced,unknown,no,no,nov,4,154,1,0,nonexistent,93.2,4.153,no
24925,40,technician,married,professional.course,no,yes,nov,29,130,1,0,nonexistent,93.2,4.153,no
24926,29,technician,single,high.school,no,yes,nov,12,127,1,0,nonexistent,93.2,4.153,no
24927,39,management,married,high.school,no,yes,nov,20,84,1,0,nonexistent,93.2,4.153,no
24928,38,blue-collar,divorced,unknown,no,no,nov,19,596,1,0,nonexistent,93.2,4.153,yes
24929,40,management,married,university.degree,no,no,nov,3,131,2,1,failure,93.2,4.153,no
24930,30,unemployed,married,high.school,no,yes,nov,13,924,1,0,nonexistent,93.2,4.153,yes
24931,52,admin.,divorced,university.degree,no,yes,nov,2,183,1,0,nonexistent,93.2,4.153,no
24932,30,admin.,divorced,university.degree,no,no,nov,18,198,1,0,nonexistent,93.2,4.153,no
24933,49,management,married,university.degree,no,yes,nov,7,37,1,1,failure,93.2,4.153,no
24934,49,management,married,university.degree,no,no,nov,29,188,1,1,failure,93.2,4.153,no
24935,47,services,married,high.school,no,yes,nov,16,99,1,0,nonexistent,93.2,4.153,no
24936,49,management,married,university.degree,no,yes,nov,5,197,1,0,nonexistent,93.2,4.153,no
24937,30,admin.,divorced,university.degree,no,no,nov,26,464,1,0,nonexistent,93.2,4.153,no
24938,30,admin.,divorced,university.degree,no,no,nov,2,453,1,0,nonexistent,93.2,4.153,yes
24939,39,entrepreneur,married,university.degree,unknown,no,nov,27,54,2,0,nonexistent,93.2,4.153,no
24940,36,housemaid,married,basic.4y,no,no,nov,18,242,1,1,failure,93.2,4.153,no
24941,54,entrepreneur,married,professional.course,no,yes,nov,18,134,1,0,nonexistent,93.2,4.153,no
24942,41,admin.,married,high.school,no,yes,nov,19,62,4,0,nonexistent,93.2,4.153,no
24943,36,technician,married,high.school,no,no,nov,5,91,2,1,failure,93.2,4.153,no
24944,52,management,married,university.degree,unknown,yes,nov,4,419,1,0,nonexistent,93.2,4.153,yes
24945,31,management,single,university.degree,no,no,nov,4,82,2,0,nonexistent,93.2,4.153,no
24946,50,admin.,divorced,basic.9y,no,yes,nov,27,128,2,0,nonexistent,93.2,4.153,no
24947,44,management,married,basic.9y,no,no,nov,7,638,2,0,nonexistent,93.2,4.153,no
24948,33,technician,single,university.degree,no,no,nov,16,113,1,0,nonexistent,93.2,4.153,no
24949,32,technician,divorced,professional.course,no,yes,nov,27,78,1,1,failure,93.2,4.153,no
24950,43,blue-collar,married,basic.9y,no,no,nov,6,84,1,0,nonexistent,93.2,4.153,no
24951,32,technician,divorced,professional.course,no,yes,nov,7,250,1,0,nonexistent,93.2,4.153,no
24952,32,technician,divorced,professional.course,no,no,nov,23,288,1,0,nonexistent,93.2,4.153,no
24953,57,retired,married,professional.course,no,unknown,nov,7,193,1,0,nonexistent,93.2,4.153,no
24954,49,blue-collar,married,basic.4y,no,no,nov,25,34,1,1,failure,93.2,4.153,no
24955,47,admin.,divorced,high.school,no,no,nov,13,352,1,0,nonexistent,93.2,4.153,no
24956,51,services,divorced,high.school,no,no,nov,9,119,1,1,failure,93.2,4.153,no
24957,43,management,married,university.degree,no,yes,nov,4,89,1,0,nonexistent,93.2,4.153,no
24958,41,admin.,single,university.degree,no,no,nov,15,93,1,0,nonexistent,93.2,4.153,no
24959,39,admin.,married,university.degree,no,yes,nov,10,305,1,0,nonexistent,93.2,4.153,no
24960,51,admin.,married,high.school,no,yes,nov,18,109,1,0,nonexistent,93.2,4.153,no
24961,38,technician,married,professional.course,no,yes,nov,1,205,1,0,nonexistent,93.2,4.153,no
24962,48,admin.,married,university.degree,no,yes,nov,12,122,1,1,failure,93.2,4.153,no
24963,31,student,single,high.school,no,yes,nov,16,107,1,0,nonexistent,93.2,4.153,no
24964,35,admin.,married,high.school,no,yes,nov,21,17,1,0,nonexistent,93.2,4.153,no
24965,47,services,married,high.school,no,yes,nov,26,103,1,1,failure,93.2,4.153,no
24966,29,blue-collar,divorced,basic.6y,no,yes,nov,22,272,2,0,nonexistent,93.2,4.153,no
24967,54,retired,married,high.school,no,yes,nov,26,145,1,0,nonexistent,93.2,4.153,no
24968,47,technician,married,professional.course,no,no,nov,23,233,1,1,failure,93.2,4.153,no
24969,54,retired,married,high.school,no,no,nov,29,172,1,0,nonexistent,93.2,4.153,no
24970,49,management,married,basic.9y,no,unknown,nov,19,336,1,0,nonexistent,93.2,4.153,no
24971,30,services,married,basic.6y,no,no,nov,26,154,2,0,nonexistent,93.2,4.153,no
24972,39,services,married,basic.9y,no,no,nov,15,109,1,0,nonexistent,93.2,4.153,no
24973,50,self-employed,married,university.degree,no,no,nov,19,103,1,0,nonexistent,93.2,4.153,no
24974,39,admin.,married,high.school,no,yes,nov,2,50,1,0,nonexistent,93.2,4.153,no
24975,37,unemployed,single,university.degree,no,yes,nov,22,95,1,0,nonexistent,93.2,4.153,no
24976,49,services,married,high.school,no,no,nov,3,48,1,1,failure,93.2,4.153,no
24977,38,blue-collar,married,professional.course,no,yes,nov,21,15,2,0,nonexistent,93.2,4.153,no
24978,51,admin.,married,basic.6y,no,yes,nov,28,122,1,0,nonexistent,93.2,4.153,no
24979,53,self-employed,married,basic.4y,no,no,nov,19,505,2,0,nonexistent,93.2,4.153,no
24980,55,admin.,married,high.school,no,yes,nov,7,106,1,0,nonexistent,93.2,4.153,no
24981,51,entrepreneur,married,basic.9y,no,no,nov,1,125,1,1,failure,93.2,4.153,no
24982,55,admin.,married,high.school,no,yes,nov,28,191,1,0,nonexistent,93.2,4.153,no
24983,44,technician,married,professional.course,no,yes,nov,30,75,1,0,nonexistent,93.2,4.153,no
24984,57,management,married,university.degree,no,yes,nov,3,609,2,1,failure,93.2,4.153,yes
24985,54,entrepreneur,married,professional.course,no,no,nov,20,1855,1,0,nonexistent,93.2,4.153,yes
24986,35,management,married,high.school,no,yes,nov,8,159,1,0,nonexistent,93.2,4.153,no
24987,49,admin.,married,basic.9y,no,yes,nov,14,204,1,0,nonexistent,93.2,4.153,no
24988,48,technician,married,university.degree,no,yes,nov,7,82,1,1,failure,93.2,4.153,no
24989,50,management,married,basic.4y,no,yes,nov,30,389,1,1,failure,93.2,4.153,no
24990,46,self-employed,married,basic.4y,no,yes,nov,24,162,1,1,failure,93.2,4.153,no
24991,31,entrepreneur,divorced,basic.4y,no,no,nov,30,152,2,0,nonexistent,93.2,4.153,no
24992,35,management,married,high.school,no,yes,nov,8,417,1,0,nonexistent,93.2,4.153,no
24993,48,technician,married,university.degree,no,yes,nov,23,208,1,0,nonexistent,93.2,4.153,no
24994,35,management,single,university.degree,no,no,nov,28,52,1,0,nonexistent,93.2,4.153,no
24995,50,entrepreneur,married,basic.9y,no,no,nov,3,59,1,0,nonexistent,93.2,4.153,no
24996,48,technician,married,university.degree,no,no,nov,1,346,1,0,nonexistent,93.2,4.153,no
24997,50,entrepreneur,married,basic.9y,no,yes,nov,28,100,1,1,failure,93.2,4.153,no
24998,35,admin.,divorced,university.degree,no,no,nov,26,35,1,0,nonexistent,93.2,4.153,no
24999,50,entrepreneur,married,basic.9y,no,no,nov,8,2,1,0,nonexistent,93.2,4.153,no
25000,30,admin.,single,university.degree,no,yes,nov,17,288,1,0,nonexistent,93.2,4.153,no
25001,35,admin.,divorced,university.degree,no,yes,nov,15,220,1,1,failure,93.2,4.153,no
25002,32,technician,single,university.degree,no,no,nov,29,77,2,0,nonexistent,93.2,4.153,no
25003,52,management,married,basic.6y,no,yes,nov,26,97,3,1,failure,93.2,4.153,no
25004,51,admin.,married,high.school,no,no,nov,16,118,2,1,failure,93.2,4.153,no
25005,46,technician,married,basic.9y,no,no,nov,3,530,1,0,nonexistent,93.2,4.153,no
25006,32,management,married,university.degree,no,yes,nov,4,118,1,0,nonexistent,93.2,4.153,no
25007,53,admin.,divorced,university.degree,no,yes,nov,17,69,1,0,nonexistent,93.2,4.153,no
25008,32,services,married,high.school,no,no,nov,2,91,1,0,nonexistent,93.2,4.153,no
25009,35,management,single,high.school,no,yes,nov,18,52,1,1,failure,93.2,4.153,no
25010,46,technician,married,basic.9y,no,yes,nov,15,226,1,1,failure,93.2,4.153,no
25011,53,admin.,divorced,university.degree,no,no,nov,2,172,1,0,nonexistent,93.2,4.153,no
25012,34,services,married,high.school,no,yes,nov,8,78,1,0,nonexistent,93.2,4.153,no
25013,38,admin.,single,high.school,no,yes,nov,15,90,1,0,nonexistent,93.2,4.153,no
25014,33,technician,divorced,high.school,no,no,nov,29,70,1,0,nonexistent,93.2,4.153,no
25015,46,technician,married,professional.course,no,yes,nov,22,103,2,0,nonexistent,93.2,4.153,no
